id,source_file,line_number,braille,mathml,model_response,prompt_tokens,completion_tokens,response_time_seconds
238,nemeth.brls,1394,⠼⠶⠢,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>75</mn></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>250</mn></math>",2597,26,0.09
239,nemeth.brls,1781,⠼⠢⠶⠸⠦,<math><mrow><mn>57</mn><mo>?</mo></mrow></math>,<math><mn>2500</mn></math>,2603,13,0.09
240,nemeth.brls,1238,⠁⠀⠨⠅⠀⠨⠷⠤⠂⠢⠠⠀⠤⠶⠠⠀⠂⠠⠀⠨⠨⠨⠨⠾,"<math><mrow><mi>a</mi><mo>=</mo><mo>{</mo><mo>−</mo><mn>15</mn><mo>,</mo><mo>−</mo><mn>7</mn><mo>,</mo><mn>1</mn><mo>,</mo><mn>...</mn><mo>}</mo></mrow></math>",<math><mrow><mi>a</mi><mo>=</mo><mrow><mi>β</mi><mo>−</mo><mn>2</mn></mrow><mo>;</mo><mrow><mo>−</mo><mn>1</mn></mrow><mo>;</mo><mrow><mo>(</mo><mo>)</mo></mrow></mrow></math>,2649,90,0.09
241,nemeth.brls,1213,⠭⠀⠨⠅⠀⠹⠤⠃⠬⠤⠜⠃⠘⠆⠐⠤⠲⠁⠉⠻⠌⠆⠁⠼,<math><mrow><mi>x</mi><mo>=</mo><mfrac><mrow><mo>−</mo><mi>b</mi><mo>±</mo><msqrt><mrow><msup><mi>b</mi><mn>2</mn></msup><mo>−</mo><mn>4</mn><mi>a</mi><mi>c</mi></mrow></msqrt></mrow><mrow><mn>2</mn><mi>a</mi></mrow></mfrac></mrow></math>,<math><mrow><mi>x</mi><mo>=</mo><mfrac><mrow><mo>−</mo><mi>b</mi><mo>+</mo><msqrt><mrow><msup><mi>b</mi><mn>2</mn></msup><mo>−</mo><mn>4</mn><mi>a</mi><mi>c</mi></mrow></msqrt></mrow><mn>2</mn><mi>a</mi></mfrac></mrow></math>,2654,112,0.09
242,nemeth.brls,1740,⠼⠢⠆⠴⠀⠨⠅⠀⠼⠢⠆⠴⠨⠂⠸⠄⠸⠡⠭⠐⠴⠴⠆⠶⠂⠒⠸⠄,<math><mrow><mn>520</mn><mo>=</mo><mn>520&gt;</mn><mo>✓</mo></mrow></math>,"<math><mrow><mn>250</mn><mo>=</mo><mn>250</mn><mo>−</mo><msup><mrow><mo stretchy=""false"">)</mo><mi>x</mi><mo stretchy=""false"">(</mo></mrow><mn>2</mn></msup><mo>−</mo><mn>1</mn></mrow></math>",2668,88,0.09
243,nemeth.brls,1019,⠠⠧⠀⠨⠅⠀⠹⠓⠠⠞⠌⠠⠏⠼⠿,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>V</mi><mo>=</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mrow><mi>h</mi><mi>T</mi></mrow><mi>P</mi></mfrac></mstyle><mtext> </mtext><mtext> </mtext><mtext> </mtext><mtext> </mtext></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi>F</mi><mo>=</mo><mfrac><mrow><mi>k</mi><mo>×</mo><mi>x</mi></mrow><mi>p</mi></mfrac></mrow></math>",2629,68,0.09
244,nemeth.brls,1414,⠋⠷⠭⠾⠀⠨⠅⠀⠼⠖⠭⠘⠆⠐⠬⠶⠭⠤⠔⠸⠲,<math><mrow><mi>f</mi><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><mn>6</mn><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>7</mn><mi>x</mi><mo>−</mo><mn>9</mn><mo>.</mo></mrow></math>,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>6</mn><mi>x</mi><mo>+</mo><mn>2</mn><mo>−</mo><mn>3</mn><mtext>.</mtext></mrow></math>",2647,85,0.09
245,nemeth.brls,2077,⠁⠂⠀⠨⠅⠀⠼⠒⠒,<math><mrow><msub><mi>a</mi><mn>1</mn></msub><mo>=</mo><mn>33</mn></mrow></math>,<math><mrow><mi>a</mi><mo>=</mo><mn>−2</mn></mrow></math>,2610,29,0.09
246,nemeth.brls,1668,⠷⠔⠠⠀⠴⠾,"<math><mrow><mo stretchy=""false"">(</mo><mn>9</mn><mo>,</mo><mn>0</mn><mo stretchy=""false"">)</mo></mrow></math>","<math><mrow><mi>φ</mi><mo stretchy=""false"">(</mo><mn>2</mn><mo stretchy=""false"">)</mo></mrow></math>",2604,42,0.09
247,nemeth.brls,1265,⠰⠠⠺,<math><mi>W</mi></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi mathvariant=""bold"">w</mi></math>",2597,30,0.09
248,nemeth.brls,524,⠠⠑⠠⠃⠠⠍⠀⠨⠅⠀⠞⠰⠹⠨⠁⠌⠆⠼⠐⠷⠹⠎⠌⠜⠝⠻⠼⠾⠀⠨⠅⠀⠷⠆⠨⠦⠖⠂⠾⠷⠹⠴⠨⠒⠌⠜⠆⠴⠻⠼⠾⠀⠨⠅⠀⠼⠴⠨⠂⠔⠆,"<math><mrow><mi>E</mi><mi>B</mi><mi>M</mi><mo>=</mo><msub><mi>t</mi><mfrac><mi>α</mi><mn>2</mn></mfrac></msub><mrow><mo>(</mo><mfrac><mi>s</mi><msqrt><mi>n</mi></msqrt></mfrac><mo>)</mo></mrow><mo>=</mo><mo stretchy=""false"">(</mo><mn>2.861</mn><mo stretchy=""false"">)</mo><mrow><mo>(</mo><mfrac><mn>0.3</mn><msqrt><mn>20</mn></msqrt></mfrac><mo>)</mo></mrow><mo>=</mo><mn>0.192</mn></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi>P</mi><mi>B</mi><mi>M</mi><mo>=</mo><mrow><mi>tan</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mn>2</mn><mi>x</mi><mo stretchy=""false"">)</mo></mrow><mo>+</mo><mrow><mi>sin</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mn>2</mn><mi>π</mi><mo stretchy=""false"">)</mo></mrow><mo>=</mo><mrow><mn>100</mn><mo>+</mo><mfrac><mn>3</mn><msqrt><mn>100</mn></msqrt></mfrac></mrow><mo>=</mo><mn>100</mn><mo>+</mo><mfrac><mn>3</mn><mn>10</mn></mfrac></mrow></math>",2758,246,0.09
249,nemeth.brls,170,⠽⠀⠨⠅⠀⠼⠴⠨⠲⠭⠘⠆⠐⠤⠆⠨⠒⠀⠠,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext> </mtext><mi>y</mi><mo>=</mo><mn>0.4</mn><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><mn>2.3</mn><mtext> </mtext><mtext>,</mtext></math>",<math><mrow><mi>y</mi><mo>=</mo><mn>4</mn><mo>×</mo><msup><mi>x</mi><mrow><mn>2</mn><mo>−</mo><mn>2</mn></mrow></msup><mo>+</mo><mi>P</mi></mrow></math>,2639,78,0.09
250,nemeth.brls,1650,⠼⠆⠡⠒⠀⠨⠅⠀⠼⠖⠸⠲,<math><mrow><mn>2</mn><mo>⋅</mo><mn>3</mn><mo>=</mo><mn>6</mn><mtext>.</mtext></mrow></math>,<math><mrow><msup><mn>2</mn><mi>x</mi></msup><mo>=</mo><mn>8</mn></mrow></math>,2620,40,0.09
251,nemeth.brls,1955,⠨⠍⠀⠨⠅⠀⠹⠂⠌⠏⠼⠀⠨⠅⠀⠹⠂⠌⠴⠨⠒⠆⠴⠼⠀⠨⠅⠀⠼⠒⠨⠂⠆⠢⠀⠈⠱⠈⠱⠀⠼⠒,<math><mrow><mi>μ</mi><mo>=</mo><mfrac><mn>1</mn><mi>p</mi></mfrac><mo>=</mo><mfrac><mn>1</mn><mn>0.320</mn></mfrac><mo>=</mo><mn>3.125</mn><mo>≈</mo><mn>3</mn></mrow></math>,"<math><mrow><mi>μ</mi><mo>=</mo><mfrac><mrow><mn>1</mn><mo>−</mo><msup><mn>2</mn><mrow><mo stretchy=""false"">)</mo><mi>p</mi></mrow></msup></mrow><mrow><mn>1</mn><mo>−</mo><msup><mn>2</mn><mrow><mo stretchy=""false"">)</mo><mn>4</mn></mrow></msup></mrow></mfrac><mo>=</mo><mfrac><mrow><mo>−</mo><mn>3</mn></mrow><mrow><mn>2</mn><mo>,</mo><mspace width=""0.5em""></mspace><mtext>and</mtext></mrow></mfrac></mrow></math>",2698,196,0.09
252,nemeth.brls,1398,⠙⠊⠎⠞⠁⠝⠉⠑⠀⠨⠅⠀⠗⠁⠞⠑⠡⠞⠊⠍⠑,"<math><mrow><mtext>distance</mtext><mspace width=""0.2em""></mspace><mtext>=</mtext><mspace width=""0.2em""></mspace><mtext>rate</mtext><mo>·</mo><mtext>time</mtext></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/Math/MathML""><mrow><mi>cos</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>θ</mi><mo stretchy=""false"">)</mo></mrow><mo>=</mo><mrow><mi>r</mi><mi>cos</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>θ</mi><mo stretchy=""false"">)</mo></mrow></math>",2645,135,0.09
253,nemeth.brls,882,⠰⠗,<math><mi>r</mi></math>,<math><mi>ρ</mi></math>,2594,12,0.09
254,nemeth.brls,515,⠁⠀⠨⠅⠀⠨⠷⠂⠨⠆⠠⠀⠂⠨⠲⠠⠀⠂⠨⠖⠠⠀⠨⠨⠨⠠⠀⠒⠨⠦⠨⠾,"<math><mrow><mi>a</mi><mo>=</mo><mo>{</mo><mn>1.2</mn><mo>,</mo><mn>1.4</mn><mo>,</mo><mn>1.6</mn><mo>,</mo><mn>...</mn><mo>,</mo><mn>3.8</mn><mo>}</mo></mrow></math>",<math><mrow><mi>a</mi><mo>=</mo><mrow><mi>β</mi><mo>+</mo><mi>γ</mi><mo>+</mo><mi>δ</mi><mo>+</mo><msup><mn>3</mn><mrow><mi>ω</mi></mrow></msup><mo>−</mo><mfrac><mn>1</mn><mi>θ</mi></mfrac></mrow></mrow></math>,2671,109,0.09
255,nemeth.brls,311,⠼⠒⠢⠨⠏⠬⠂⠶⠨⠏,<math><mrow><mn>35</mn><mi>π</mi><mo>+</mo><mn>17</mn><mi>π</mi></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/Math/MathML""><mrow><mn>42</mn><mo>⋅</mo><msup><mi>P</mi><mrow><mn>2</mn></mrow></msup></mrow></math>",2618,64,0.09
256,nemeth.brls,1767,⠷⠴⠠⠀⠤⠤⠴⠨⠖⠾⠠,"<math><mrow><mo stretchy=""false"">(</mo><mn>0</mn><mo>,</mo><mn>–0.6</mn><mo stretchy=""false"">)</mo><mo>,</mo></mrow></math>","<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mo>−</mo><mn>2</mn><mo stretchy=""false"">)</mo></mrow></math>",2619,47,0.09
257,nemeth.brls,1423,⠨⠠⠛⠷⠹⠂⠌⠆⠼⠾⠀⠨⠅⠀⠜⠨⠏⠻⠐⠅⠍⠊⠸⠌⠨⠂,<math><mrow><mi>Γ</mi><mo>(</mo><mfrac><mn>1</mn><mn>2</mn></mfrac><mo>)</mo><mo>=</mo><msqrt><mi>π</mi></msqrt><mi>&lt;mi/&gt;</mi></mrow></math>,<math><mrow><mrow><mo>(</mo><mfrac><mn>1</mn><msup><mn>25</mn><mfrac><mn>3</mn><mn>2</mn></mfrac></msup></mfrac><mo>)</mo></mrow><mo>=</mo><mrow><mfrac><mrow><mi>σ</mi><mo>×</mo><mi>P</mi><mo>×</mo><mi>√</mi></mrow><mrow><mi>n</mi></mrow></mfrac></mrow></mrow></math>,2662,131,0.09
258,nemeth.brls,1042,⠰⠞,<math><mi>t</mi></math>,<math><mrow><mi>θ</mi><mo>′</mo></mrow></math>,2594,24,0.09
259,nemeth.brls,373,⠙⠋⠷⠙⠾⠀⠨⠅,"<math><mrow><mi>d</mi><mi>f</mi><mo stretchy=""false"">(</mo><mi>d</mi><mo stretchy=""false"">)</mo><mspace width=""2px""></mspace><mo>=</mo><mspace width=""2px""></mspace></mrow></math>",<math><mrow><mrow><mo>(</mo><mi>cos</mi><mo>)</mo></mrow><mo>=</mo></mrow></math>,2610,39,0.09
260,nemeth.brls,969,⠠⠭⠱⠆,"<math><msub><mover accent=""true""><mi>X</mi><mo>¯</mo></mover><mn>2</mn></msub></math>",<math><mrow><mi>P</mi><mi>x</mi><mo>≥</mo></mrow></math>,2600,28,0.09
261,nemeth.brls,538,⠰⠑,<math><mi>e</mi></math>,<math><mi>π</mi></math>,2594,12,0.09
262,nemeth.brls,1208,⠤⠼⠒,<math><mrow><mo>−</mo><mn>3</mn></mrow></math>,<math><mrow><mo>−</mo><mn>3</mn></mrow></math>,2597,24,0.09
263,nemeth.brls,1174,⠠⠁⠠⠃⠠⠉⠠⠙,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>A</mi><mi>B</mi><mi>C</mi><mi>D</mi></math>",<math><mrow><mi>A</mi><mi>B</mi><mi>C</mi><mi>D</mi></mrow></math>,2611,32,0.09
264,nemeth.brls,1367,⠷⠴⠠⠀⠢⠾,"<math><mrow><mo>(</mo><mrow><mn>0</mn><mo>,</mo><mn>5</mn></mrow><mo>)</mo></mrow></math>","<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mn>4</mn><mo stretchy=""false"">)</mo></mrow></math>",2604,41,0.09
265,nemeth.brls,1113,⠠⠋⠀⠨⠅⠀⠹⠠⠍⠠⠎⠰⠃⠑⠞⠺⠑⠑⠝⠐⠌⠠⠍⠠⠎⠰⠺⠊⠞⠓⠊⠝⠐⠼⠀⠨⠅⠀⠹⠝⠎⠰⠭⠱⠐⠘⠆⠐⠌⠎⠘⠆⠐⠰⠏⠕⠕⠇⠑⠙⠐⠼⠀⠨⠅⠀⠹⠷⠢⠾⠷⠴⠨⠲⠂⠒⠾⠌⠂⠢⠨⠲⠒⠒⠼⠀⠨⠅⠀⠼⠴⠨⠂⠒⠲⠸⠲,"<math><mrow><mi>F</mi><mo>=</mo><mfrac><mrow><mi>M</mi><msub><mi>S</mi><mtext>between</mtext></msub></mrow><mrow><mi>M</mi><msub><mi>S</mi><mtext>within</mtext></msub></mrow></mfrac><mo>=</mo><mfrac><mrow><mi>n</mi><msub><mi>s</mi><mover accent=""true""><mi>x</mi><mo>¯</mo></mover></msub><msup><mrow/><mn>2</mn></msup></mrow><mrow><msup><mi>s</mi><mn>2</mn></msup><msub><mrow/><mrow><mi>p</mi><mi>o</mi><mi>o</mi><mi>l</mi><mi>e</mi><mi>d</mi></mrow></msub></mrow></mfrac><mo>=</mo><mfrac><mrow><mo stretchy=""false"">(</mo><mn>5</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mn>0.413</mn><mo stretchy=""false"">)</mo></mrow><mn>15.433</mn></mfrac><mo>=</mo><mn>0.134</mn><mtext>.</mtext></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi>F</mi><mo>=</mo><mfrac><mrow><mi>GMm</mi></mrow><mrow><msup><mi>r</mi><mn>2</mn></msup></mrow></mfrac><mo>+</mo><mfrac><mrow><mi>γ</mi><msup><mi>B</mi><mn>2</mn></msup></mrow><mrow><msup><mi>μ</mi><mn>0</mn></msup><mi>r</mi></mrow></mfrac><mo>+</mo><mfrac><mrow><mn>1</mn><mo>/</mo><mn>2</mn></mrow><mrow><mi>m</mi><msup><mi>v</mi><mn>2</mn></msup></mrow></mfrac></mrow></math>",2863,209,0.09
266,nemeth.brls,1471,⠼⠖⠜⠢⠻,<math><mrow><mn>6</mn><msqrt><mn>5</mn></msqrt></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>6</mn><mo>×</mo><msup><mn>10</mn><mn>4</mn></msup></math>",2603,49,0.09
267,nemeth.brls,1663,⠼⠴⠨⠐⠂⠢⠣⠱⠻,"<math><mrow><mo rspace=""0"">0.</mo><mover accent=""true""><mn>15</mn><mo stretchy=""true"">¯</mo></mover></mrow></math>",<math><msup><mn>4</mn><mrow><mo>−</mo><mn>3</mn></mrow></msup></math>,2615,36,0.09
268,nemeth.brls,2008,⠠⠁⠀⠨⠅⠀⠹⠓⠌⠆⠼⠷⠃⠬⠉⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>A</mi><mo>=</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mi>h</mi><mn>2</mn></mfrac></mstyle><mo stretchy=""false"">(</mo><mi>b</mi><mo>+</mo><mi>c</mi><mo stretchy=""false"">)</mo></math>",<math><mrow><mi>A</mi><mo>=</mo><mfrac><mrow><mi>π</mi><msup><mi>r</mi><mn>2</mn></msup></mrow><mi>c</mi></mfrac></mrow></math>,2631,62,0.09
269,nemeth.brls,933,⠼⠔⠠⠆⠢⠦⠠⠂⠒⠶⠠⠔⠴⠲⠠⠴⠖⠂,"<math><mrow><mn>9</mn><mo>,</mo><mn>258</mn><mo>,</mo><mn>137</mn><mo>,</mo><mn>904</mn><mo>,</mo><mn>061</mn></mrow></math>","<math><mrow><msup><mn>4,250.68</mn><mrow><mo>−</mo><mn>2</mn></mrow></msup><mo>+</mo><msup><mn>100</mn><mrow><mo>−</mo><mn>1</mn></mrow></msup></mrow></math>",2642,81,0.09
270,nemeth.brls,442,⠝⠀⠨⠅⠀⠼⠢⠆⠸⠲,<math><mrow><mi>n</mi><mo>=</mo><mn>52</mn><mtext>.</mtext></mrow></math>,<math><mrow><mi>φ</mi><mo>=</mo><mn>250</mn><mo>°</mo></mrow></math>,2614,35,0.09
271,nemeth.brls,1135,⠼⠆⠨⠏⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2</mn><mi>π</mi><mtext>.</mtext></math>",<math><mrow><msup><mn>2</mn><mi>P</mi></msup></mrow></math>,2606,29,0.09
272,nemeth.brls,2061,⠷⠢⠨⠢⠠⠀⠲⠦⠦⠾⠸⠲,"<math><mrow><mrow><mo>(</mo><mrow><mn>5.5</mn><mo>,</mo><mn>488</mn></mrow><mo>)</mo></mrow><mo>.</mo></mrow></math>","<math><mrow><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo><mi mathvariant=""italic"">d</mi><mo data-mjx-texclass=""CLOSE"">)</mo></mrow><mo stretchy=""false"">/</mo><mrow><mo data-mjx-texclass=""OPEN"">(</mo><msup><mn>2</mn><mrow><mo>π</mo></mrow></msup><mo data-mjx-texclass=""CLOSE"">)</mo></mrow></mrow></math>",2622,133,0.09
273,nemeth.brls,1828,⠤⠭,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mo>−</mo><mi>x</mi></mstyle></math>",<math><mrow><mo>−</mo><mi>x</mi></mrow></math>,2594,23,0.09
274,nemeth.brls,848,⠋⠷⠂⠾,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mn>1</mn><mo stretchy=""false"">)</mo></mrow></math>","<math><mi>f</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mn>2</mn><mo stretchy=""false"">)</mo></math>",2600,51,0.09
275,nemeth.brls,1858,⠠⠁⠭⠬⠠⠃⠽⠀⠨⠅⠀⠠⠉⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>A</mi><mi>x</mi><mo>+</mo><mi>B</mi><mi>y</mi><mo>=</mo><mi>C</mi><mtext>.</mtext></math>",<math><mrow><mi>P</mi><mi>x</mi><mo>+</mo><mi>P</mi><mi>y</mi><mo>=</mo><mi>P</mi><mi>z</mi><mtext>.</mtext></mrow></math>,2628,59,0.09
276,nemeth.brls,1783,⠁⠀⠨⠅⠀⠨⠷⠤⠹⠂⠌⠆⠼⠠⠀⠤⠹⠢⠌⠲⠼⠠⠀⠤⠆⠠⠀⠨⠨⠨⠨⠾,"<math><mrow><mi>a</mi><mo>=</mo><mrow><mo>{</mo><mrow><mo>−</mo><mfrac><mn>1</mn><mn>2</mn></mfrac><mo>,</mo><mo>−</mo><mfrac><mn>5</mn><mn>4</mn></mfrac><mo>,</mo><mo>−</mo><mn>2</mn><mo>,</mo><mn>...</mn></mrow><mo>}</mo></mrow></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/Math/MathML""><mrow><mi>a</mi><mo>=</mo><mrow><mfrac><mrow><mo>−</mo><mn>3</mn></mrow><mrow><mi>x</mi><mo>+</mo><mn>2</mn></mrow></mfrac></mrow><mo>+</mo><mrow><mfrac><mrow><mo>−</mo><mn>1</mn></mrow><mrow><mi>x</mi><mo>+</mo><mn>3</mn></mrow></mfrac></mrow><mo>−</mo><mn>2</mn><mo>×</mo><msup><mn>2</mn><mrow><mn>4</mn></mrow></msup></mrow></math>",2673,187,0.09
277,nemeth.brls,1223,⠠⠁⠠⠙⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>A</mi><mi>D</mi><mtext>.</mtext></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>P</mi><mo>∝</mo><msup><mi>T</mi><mrow><mn>4</mn></mrow></msup></math>",2605,55,0.09
278,nemeth.brls,1334,⠨⠁,<math><mi>α</mi></math>,<math><mi>α</mi></math>,2593,12,0.09
279,nemeth.brls,1834,⠨⠃,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>β</mi></math>",<math><mi>β</mi></math>,2594,12,0.09
280,nemeth.brls,1969,⠹⠲⠌⠖⠼,<math><mfrac><mn>4</mn><mn>6</mn></mfrac></math>,<math><mfrac><mn>3</mn><mn>6</mn></mfrac></math>,2603,24,0.09
281,nemeth.brls,680,⠛⠷⠭⠾⠀⠨⠅⠀⠷⠹⠂⠌⠢⠼⠾⠘⠭⠸⠲,<math><mrow><mi>g</mi><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><msup><mrow><mo>(</mo><mfrac><mn>1</mn><mn>5</mn></mfrac><mo>)</mo></mrow><mi>x</mi></msup><mo>.</mo></mrow></math>,"<math><mrow><mi>z</mi><mo>=</mo><mfrac><mrow><mo stretchy=""false"">(</mo><mi>f</mi><mo stretchy=""false"">)</mo></mrow><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>+</mo><mn>5</mn><mo stretchy=""false"">)</mo></mrow></mfrac><mo>;</mo></mrow></math>",2641,103,0.09
282,nemeth.brls,445,⠞⠁⠝⠀⠷⠭⠾⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>tan</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mtext>.</mtext></math>","<math><mrow><mi>tan</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mtext>.</mtext></mrow></math>",2612,63,0.09
283,nemeth.brls,598,⠼⠂⠆⠢⠘⠹⠆⠌⠒⠼,<math><msup><mn>125</mn><mfrac><mn>2</mn><mn>3</mn></mfrac></msup></math>,<math><mfrac><mn>152</mn><mrow><mi>x</mi><mo>+</mo><mn>2</mn></mrow></mfrac></math>,2618,40,0.09
284,nemeth.brls,1552,⠷⠍⠤⠔⠾⠷⠍⠤⠔⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo stretchy=""false"">(</mo><mi>m</mi><mo>−</mo><mn>9</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mi>m</mi><mo>−</mo><mn>9</mn><mo stretchy=""false"">)</mo></math>","<math><mrow><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo><mi>f</mi><mo>′</mo><mo data-mjx-texclass=""CLOSE"">)</mo></mrow><mo stretchy=""false"">(</mo><mi>f</mi><mo>′</mo><mo stretchy=""false"">)</mo></mrow></math>",2618,95,0.09
285,nemeth.brls,2119,⠷⠴⠀⠐⠅⠱⠀⠭⠀⠐⠅⠱⠀⠼⠒⠴⠾,"<math><mrow><mo stretchy=""false"">(</mo><mn>0</mn><mo>≤</mo><mi>x</mi><mo>≤</mo><mn>30</mn><mo stretchy=""false"">)</mo></mrow></math>","<math><mrow><mfrac><mrow><mo stretchy=""false"">(</mo><mi>f</mi><mo stretchy=""false"">)</mo></mrow><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></mfrac><mo>=</mo><mn>−2</mn></mrow></math>",2631,88,0.09
286,nemeth.brls,1217,⠼⠆⠴⠴⠴,<math><mn>2000</mn></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>1000</mn></math>",2603,27,0.09
287,nemeth.brls,1159,⠜⠆⠠⠲⠴⠴⠻,"<math><msqrt><mtext>2,400</mtext></msqrt></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>256</mn></math>",2609,26,0.09
288,nemeth.brls,805,⠷⠢⠸⠌⠖⠾⠷⠢⠸⠌⠖⠾⠷⠢⠸⠌⠖⠾⠷⠢⠸⠌⠖⠾⠷⠂⠸⠌⠖⠾⠀⠨⠅⠀⠼⠴⠨⠴⠦⠴⠲,<math><mrow><mo>(</mo><mn>5</mn><mo>/</mo><mn>6</mn><mo>)</mo><mo>(</mo><mn>5</mn><mo>/</mo><mn>6</mn><mo>)</mo><mo>(</mo><mn>5</mn><mo>/</mo><mn>6</mn><mo>)</mo><mo>(</mo><mn>5</mn><mo>/</mo><mn>6</mn><mo>)</mo><mo>(</mo><mn>1</mn><mo>/</mo><mn>6</mn><mo>)</mo><mo> </mo><mo>=</mo><mo> </mo><mn>0</mn><mo>.</mo><mn>0804</mn></mrow></math>,"<math><mrow><mrow><mo stretchy=""false"">(</mo><mfrac><mn>1</mn><mn>2</mn></mfrac><mo stretchy=""false"">)</mo></mrow><mo>+</mo><mrow><mo stretchy=""false"">(</mo><mfrac><mn>1</mn><mn>2</mn></mfrac><mo stretchy=""false"">)</mo></mrow><mo>+</mo><mrow><mo stretchy=""false"">(</mo><mfrac><mn>1</mn><mn>2</mn></mfrac><mo stretchy=""false"">)</mo></mrow><mo>+</mo><mrow><mo stretchy=""false"">(</mo><mfrac><mn>1</mn><mn>2</mn></mfrac><mo stretchy=""false"">)</mo></mrow><mo>+</mo><mrow><mo stretchy=""false"">(</mo><mfrac><mn>1</mn><mn>2</mn></mfrac><mo stretchy=""false"">)</mo></mrow><mo>=</mo><mn>100</mn><mo>⋅</mo><msup><mn>10</mn><mrow><mo>−</mo><mn>3</mn></mrow></msup></mrow></math>",2707,291,0.09
289,nemeth.brls,540,⠋⠷⠭⠾⠀⠨⠅⠀⠹⠂⠌⠃⠤⠁⠼,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mfrac><mn>1</mn><mrow><mi>b</mi><mo>−</mo><mi>a</mi></mrow></mfrac></mrow></math>","<math><mrow><mi>f</mi><mo data-mjx-texclass=""OPEN"" stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mfrac><mrow><mi>a</mi><mo>+</mo><mi>b</mi></mrow><mn>2</mn></mfrac></mrow></math>",2628,88,0.09
