id,source_file,line_number,braille,mathml,model_response,prompt_tokens,completion_tokens,response_time_seconds
277,ueb.brls,1755,⠰⠝,<math><mi>n</mi></math>,<math><mi>n</mi></math>,22600,11,0.08
278,ueb.brls,1335,⠠⠏⠰⠢⠼⠚⠀⠐⠶⠀⠼⠁,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mi>P</mi><mn>0</mn></msub><mo>=</mo><mn>1</mn></math>",<math><mrow><msub><mi>P</mi><mn>0</mn></msub><mo>=</mo><mn>1</mn></mrow></math>,22618,40,0.08
279,ueb.brls,1834,⠨⠃,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>β</mi></math>",<math><mi>β</mi></math>,22600,12,0.08
280,ueb.brls,1181,⠰⠰⠰⠀⠽⠀⠐⠶⠀⠷⠐⠤⠼⠁⠨⠌⠼⠃⠾⠐⠣⠭⠐⠖⠼⠉⠐⠜⠔⠼⠃⠐⠤⠼⠃⠰⠄,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext> </mtext><mi>y</mi><mo>=</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mrow><mo>−</mo><mn>1</mn></mrow><mn>2</mn></mfrac></mstyle><mo stretchy=""false"">(</mo><mi>x</mi><mo>+</mo><mn>3</mn><msup><mo stretchy=""false"">)</mo><mn>2</mn></msup><mo>−</mo><mn>2</mn></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext> </mtext><mtext> </mtext><mtext> </mtext><mi>y</mi><mo>=</mo><msup><mrow><mo>(</mo><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">−</mo><mfrac><mn>1</mn><mn>2</mn></mfrac></mrow><mo data-mjx-texclass=""CLOSE"">)</mo></mrow><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>+</mo><mn>3</mn><mo stretchy=""false"">)</mo></mrow></msup><mn>2</mn><mo>−</mo><mn>2</mn></math>",22667,193,0.08
281,ueb.brls,681,⠼⠁⠙⠲⠑⠨⠏⠐⠤⠼⠑⠲⠓⠨⠏,<math><mrow><mn>14.5</mn><mi>π</mi><mo>−</mo><mn>5.8</mn><mi>π</mi></mrow></math>,"<math><mrow><mn>14.5</mn><mi mathvariant=""normal"">%</mi><mo>−</mo><mn>5.8</mn><mi mathvariant=""normal"">%</mi></mrow></math>",22626,53,0.08
282,ueb.brls,446,⠁,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>a</mi></math>",<math><mi>a</mi></math>,22597,11,0.08
283,ueb.brls,599,⠰⠰⠰⠠⠓⠢⠼⠚⠒⠏⠢⠠⠽⠀⠐⠶⠀⠏⠢⠠⠕⠠⠓⠢⠼⠚⠒⠏⠢⠠⠽⠐⠤⠏⠢⠠⠕⠀⠐⠶⠀⠼⠚⠰⠄,<math><mrow><msub><mi>H</mi><mn>0</mn></msub><mo>:</mo><msub><mi>p</mi><mi>Y</mi></msub><mo>=</mo><msub><mi>p</mi><mi>O</mi></msub><msub><mi>H</mi><mn>0</mn></msub><mo>:</mo><msub><mi>p</mi><mi>Y</mi></msub><mo>−</mo><msub><mi>p</mi><mi>O</mi></msub><mo>=</mo><mn>0</mn></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mi>H</mi><mn>0</mn></msub><mo>:</mo><msub><mi>p</mi><mi>y</mi></msub><mo>=</mo><msub><mi>p</mi><mi>o</mi></msub><mo>,</mo><msub><mi>H</mi><mn>1</mn></msub><mo>:</mo><msub><mi>p</mi><mi>y</mi></msub><mo>≠</mo><msub><mi>p</mi><mi>o</mi></msub><mo>=</mo><mn>0</mn></math>",22680,156,0.08
284,ueb.brls,2061,⠐⠣⠼⠑⠲⠑⠂⠀⠼⠙⠓⠓⠐⠜⠲,"<math><mrow><mrow><mo>(</mo><mrow><mn>5.5</mn><mo>,</mo><mn>488</mn></mrow><mo>)</mo></mrow><mo>.</mo></mrow></math>","<math><mrow><mo stretchy=""false"">(</mo><mn>5.50</mn><mo>,</mo><mn>477</mn><mo stretchy=""false"">)</mo><mtext>.</mtext></mrow></math>",22625,57,0.08
285,ueb.brls,1216,⠋⠐⠣⠭⠐⠜⠀⠐⠶⠀⠭⠰⠔⠼⠃⠐⠖⠼⠃⠭⠐⠤⠼⠓⠲,<math><mrow><mi>f</mi><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>2</mn><mi>x</mi><mo>−</mo><mn>8</mn><mo>.</mo></mrow></math>,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>2</mn><mi>x</mi><mo>−</mo><mn>8</mn><mo>.</mo></mrow></math>",22644,94,0.08
286,ueb.brls,1225,⠼⠙⠐⠣⠭⠐⠤⠼⠑⠐⠜⠀⠐⠶⠀⠼⠁⠋⠂,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>4</mn><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><mn>5</mn><mo stretchy=""false"">)</mo><mo>=</mo><mn>16</mn><mtext>,</mtext></math>","<math><mrow><mn>4</mn><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><mn>5</mn><mo stretchy=""false"">)</mo><mo>=</mo><mn>16</mn><mo>,</mo></mrow></math>",22632,69,0.08
287,ueb.brls,1100,⠼⠉,<math><mn>3</mn></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>3</mn></math>",22600,28,0.08
288,ueb.brls,806,⠠⠎⠯⠀⠰⠠⠞⠂,"<math><mrow><mi>S</mi><mtext>and </mtext><mi>T</mi><mo>,</mo></mrow></math>","<math><mrow><mi>S</mi><mi>in</mi><mo> </mo><mi>T</mi><mtext>,</mtext></mrow></math>",22611,40,0.08
289,ueb.brls,541,⠰⠷⠼⠁⠨⠌⠩⠔⠼⠉⠼⠋⠙⠬⠾,<math><mfrac><mn>1</mn><mroot><mn>64</mn><mn>3</mn></mroot></mfrac></math>,<math><mfrac><mn>1</mn><msqrt><mrow><mn>3</mn><mn>5</mn><mn>4</mn></mrow></msqrt></mfrac></math>,22625,48,0.08
290,ueb.brls,341,⠼⠃⠐⠖⠼⠉⠀⠐⠶⠀⠼⠑⠒,<math><mrow><mn>2</mn><mo>+</mo><mn>3</mn><mo>=</mo><mn>5</mn><mtext>:</mtext></mrow></math>,<math><mrow><mn>2</mn><mo>+</mo><mn>3</mn><mo>=</mo><mn>56</mn></mrow></math>,22619,41,0.08
291,ueb.brls,895,⠰⠰⠸⠳⠷⠭⠨⠌⠼⠃⠾⠐⠤⠼⠁⠸⠳⠀⠸⠈⠜⠀⠼⠃,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">|</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mi>x</mi><mn>2</mn></mfrac></mstyle><mo>−</mo><mn>1</mn><mo data-mjx-texclass=""CLOSE"">|</mo></mrow><mo>≥</mo><mn>2</mn></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mo fence=""false"" stretchy=""false"">|</mo><mfrac><mi>x</mi><mn>2</mn></mfrac><mo>−</mo><mn>1</mn><mo fence=""false"" stretchy=""false"">|</mo><mo>≥</mo><mn>2</mn></mrow></math>",22642,97,0.08
292,ueb.brls,945,⠈⠎⠼⠃⠲⠛⠉⠲,<math><mrow><mtext>$2.73</mtext><mo>.</mo></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi mathvariant=""normal"">S</mi><mn>2.72</mn></math>",22612,41,0.08
293,ueb.brls,1336,⠁⠂,"<math><mrow><mi>a</mi><mtext>,</mtext></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>a</mi><mtext>,</mtext></math>",22599,33,0.08
294,ueb.brls,1677,⠼⠁⠲⠓⠃,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>1.82</mn></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>1.82</mn></math>",22606,31,0.08
295,ueb.brls,1663,⠼⠚⠲⠼⠁⠑⠱,"<math><mrow><mo rspace=""0"">0.</mo><mover accent=""true""><mn>15</mn><mo stretchy=""true"">¯</mo></mover></mrow></math>",<math><mn>0.15°</mn></math>,22610,16,0.08
296,ueb.brls,1022,⠋⠐⠣⠭⠐⠜⠀⠐⠶⠀⠰⠭⠲,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mi>x</mi><mtext>.</mtext></mrow></math>","<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mi>x</mi><mo>.</mo></mrow></math>",22620,54,0.08
297,ueb.brls,1619,⠼⠓⠩⠔⠼⠉⠼⠃⠰⠁⠬,<math><mrow><mn>8</mn><mroot><mrow><mn>2</mn><mi>a</mi></mrow><mn>3</mn></mroot></mrow></math>,<math><mrow><mn>8</mn><msup><mroot><mi>a</mi><mn>3</mn></mroot><mn>2</mn></msup></mrow></math>,22617,47,0.08
298,ueb.brls,663,⠰⠰⠰⠽⠀⠐⠶⠀⠭⠔⠼⠉⠰⠄,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>y</mi><mo>=</mo><msup><mi>x</mi><mn>3</mn></msup></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>y</mi><mo>=</mo><msup><mi>x</mi><mn>3</mn></msup></math>",22622,49,0.08
299,ueb.brls,321,⠼⠁⠋⠓,<math><mn>168</mn></math>,<math><mn>168</mn></math>,22604,14,0.08
300,ueb.brls,621,⠰⠰⠰⠩⠐⠣⠼⠁⠐⠣⠼⠁⠐⠖⠼⠁⠐⠜⠬⠀⠐⠶⠀⠩⠼⠁⠐⠣⠼⠃⠐⠜⠬⠀⠘⠔⠀⠼⠁⠲⠙⠁⠙⠰⠄,"<math><mrow><msqrt><mo stretchy=""false"">(</mo><mn>1</mn><mo stretchy=""false"">(</mo><mn>1</mn><mo>+</mo><mn>1</mn><mo stretchy=""false"">)</mo></msqrt><mo>=</mo><msqrt><mn>1</mn><mo stretchy=""false"">(</mo><mn>2</mn><mo stretchy=""false"">)</mo></msqrt><mo>≈</mo><mn>1.414</mn></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><msqrt><mo stretchy=""false"">(</mo><mn>1</mn><mo stretchy=""false"">(</mo><mn>1</mn><mo>+</mo><mn>1</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">)</mo></msqrt><mo>=</mo><msqrt><mn>1</mn><mo stretchy=""false"">(</mo><mn>2</mn><mo stretchy=""false"">)</mo></msqrt><mo>≈</mo><mn>1.732</mn></math>",22680,144,0.08
301,ueb.brls,1538,⠰⠰⠐⠤⠩⠔⠼⠉⠼⠙⠔⠼⠉⠬,<math><mrow><mtext>−</mtext><mroot><msup><mn>4</mn><mn>3</mn></msup><mn>3</mn></mroot></mrow></math>,<math><mrow><mo>−</mo><mroot><msup><mn>4</mn><mn>3</mn></msup><mn>3</mn></mroot></mrow></math>,22623,48,0.08
302,ueb.brls,1160,⠰⠠⠎⠂,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>S</mi><mtext>,</mtext></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>S</mi><mtext>,</mtext></math>",22604,33,0.08
303,ueb.brls,1436,⠰⠽⠀⠐⠶⠀⠼⠃⠐⠣⠭⠐⠤⠼⠚⠐⠜⠔⠼⠃⠐⠤⠼⠃,"<math><mrow><mi>y</mi><mo>=</mo><mn>2</mn><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><mn>0</mn><msup><mo stretchy=""false"">)</mo><mn>2</mn></msup><mo>−</mo><mn>2</mn></mrow></math>","<math><mrow><mi>y</mi><mo>=</mo><mn>2</mn><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><mn>0</mn><mo stretchy=""false"">)</mo><msup><mo stretchy=""false"">)</mo><mn>2</mn></msup><mo>−</mo><mn>2</mn></mrow></math>",22642,96,0.08
304,ueb.brls,1211,⠼⠃⠲⠚,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2.0</mn></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2.0</mn></math>",22604,30,0.08
305,ueb.brls,1956,⠼⠃⠃,<math><mn>22</mn></math>,<math><mn>22</mn></math>,22602,13,0.08
306,ueb.brls,306,⠼⠙⠲⠑,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>4.5</mn></math>",<math><mn>4.5</mn></math>,22604,14,0.08
307,ueb.brls,571,⠐⠣⠼⠁⠃⠎⠞⠔⠼⠓⠐⠜⠔⠼⠃,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mo stretchy=""false"">(</mo><mn>12</mn><mi>s</mi><msup><mi>t</mi><mn>8</mn></msup><msup><mo stretchy=""false"">)</mo><mn>2</mn></msup></mstyle></math>",<math><msup><mrow><mo>(</mo><mn>12</mn><mi>s</mi><msup><mi>t</mi><mn>8</mn></msup><mo>)</mo></mrow><mn>2</mn></msup></math>,22626,63,0.08
308,ueb.brls,1808,⠰⠽⠀⠐⠶⠀⠼⠙⠚⠚⠐⠤⠼⠃⠑⠭,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mi>y</mi><mo>=</mo><mn>400</mn><mo>−</mo><mn>25</mn><mi>x</mi></mstyle></math>",<math><mrow><mi>y</mi><mo>=</mo><mn>400</mn><mo>−</mo><mn>25</mn><mi>x</mi></mrow></math>,22626,48,0.08
309,ueb.brls,715,⠐⠣⠰⠷⠼⠃⠭⠔⠼⠃⠨⠌⠽⠾⠐⠜⠔⠣⠐⠤⠼⠃⠜,<math><msup><mrow><mo>(</mo><mfrac><mrow><mn>2</mn><msup><mi>x</mi><mn>2</mn></msup></mrow><mi>y</mi></mfrac><mo>)</mo></mrow><mn>−2</mn></msup></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo stretchy=""false"">(</mo><mfrac><mrow><mn>2</mn><msup><mi>x</mi><mn>2</mn></msup></mrow><mi>y</mi></mfrac><msup><mo stretchy=""false"">)</mo><mrow data-mjx-texclass=""ORD""><mo>−</mo><mn>3</mn></mrow></msup></math>",22642,113,0.08
310,ueb.brls,2112,⠼⠓⠰⠁⠔⠼⠃⠐⠖⠼⠉⠚⠰⠁⠐⠤⠼⠃⠛,<math><mrow><mn>8</mn><msup><mi>a</mi><mn>2</mn></msup><mo>+</mo><mn>30</mn><mi>a</mi><mo>−</mo><mn>27</mn></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><msup><mi>h</mi><mn>2</mn></msup><mo>+</mo><mn>30</mn><mi>h</mi><mo>−</mo><mn>27</mn></mstyle></math>",22634,86,0.08
311,ueb.brls,208,⠼⠃⠚⠁⠙,<math><mn>2014</mn></math>,<math><mn>2018</mn></math>,22606,15,0.08
312,ueb.brls,1589,⠼⠁⠃⠌⠁⠚⠚,<math><mfrac><mn>12</mn><mn>100</mn></mfrac></math>,<math><mfrac><mn>12</mn><mn>100</mn></mfrac></math>,22610,27,0.08
313,ueb.brls,1196,⠐⠣⠼⠓⠌⠁⠁⠐⠜⠐⠣⠼⠛⠌⠁⠚⠐⠜,<math><mrow><mrow><mo>(</mo><mfrac><mn>8</mn><mn>11</mn></mfrac><mo>)</mo></mrow><mrow><mo>(</mo><mfrac><mn>7</mn><mn>10</mn></mfrac><mo>)</mo></mrow></mrow></math>,<math><mrow><mo>(</mo><mfrac><mn>8</mn><mn>11</mn></mfrac><mo>)</mo><mo>(</mo><mfrac><mn>7</mn><mn>10</mn></mfrac><mo>)</mo></mrow></math>,22632,70,0.08
314,ueb.brls,850,⠚⠐⠣⠭⠐⠜⠀⠐⠶⠀⠰⠰⠋⠔⠣⠐⠤⠼⠁⠜⠐⠣⠭⠐⠜,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mi>j</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><msup><mi>f</mi><mrow><mo>−</mo><mn>1</mn></mrow></msup><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mstyle></math>","<math><mrow><mi>g</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><msup><mi>f</mi><mrow data-mjx-texclass=""ORD""><mo>−</mo><mn>1</mn></mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></math>",22644,123,0.08
315,ueb.brls,400,⠛⠐⠣⠭⠐⠜⠀⠐⠶⠀⠼⠑⠭⠐⠤⠼⠙⠂,"<math><mrow><mi>g</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>5</mn><mi>x</mi><mo>−</mo><mn>4</mn><mtext>,</mtext></mrow></math>","<math><mrow><mi>g</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>5</mn><mi>x</mi><mo>−</mo><mn>4</mn><mtext>,</mtext></mrow></math>",22630,75,0.08
316,ueb.brls,1352,⠭⠠⠤⠼⠃⠀⠐⠶⠀⠼⠚⠂,"<math><mrow><mi>x</mi><mo>–</mo><mn>2</mn><mo>=</mo><mn>0</mn><mo>,</mo></mrow></math>","<math><mrow><mi>x</mi><mo>−</mo><mn>2</mn><mo>=</mo><mn>0</mn><mtext>,</mtext></mrow></math>",22618,46,0.08
317,ueb.brls,331,⠠⠏⠰⠢⠼⠃⠀⠐⠶⠀⠐⠣⠼⠁⠲⠚⠚⠑⠐⠜⠠⠏⠢⠼⠁⠐⠖⠼⠁⠚⠚⠀⠐⠶⠀⠐⠣⠼⠁⠲⠚⠚⠑⠐⠜⠐⠣⠼⠁⠚⠚⠐⠜⠐⠖⠼⠁⠚⠚⠀⠐⠶⠀⠼⠁⠚⠚⠐⠣⠼⠁⠲⠚⠚⠑⠐⠜⠐⠖⠼⠁⠚⠚,"<math><mrow><msub><mi>P</mi><mn>2</mn></msub><mo>=</mo><mo stretchy=""false"">(</mo><mn>1.005</mn><mo stretchy=""false"">)</mo><msub><mi>P</mi><mn>1</mn></msub><mo>+</mo><mn>100</mn><mo>=</mo><mo stretchy=""false"">(</mo><mn>1.005</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mn>100</mn><mo stretchy=""false"">)</mo><mo>+</mo><mn>100</mn><mo>=</mo><mn>100</mn><mo stretchy=""false"">(</mo><mn>1.005</mn><mo stretchy=""false"">)</mo><mo>+</mo><mn>100</mn></mrow></math>","<math><mrow><msub><mi>P</mi><mn>2</mn></msub><mo>=</mo><mo stretchy=""false"">(</mo><mn>1.005</mn><mo stretchy=""false"">)</mo><msub><mi>P</mi><mn>1</mn></msub><mo>+</mo><mn>100</mn><mo>=</mo><mo stretchy=""false"">(</mo><mn>1.005</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mn>100</mn><mo stretchy=""false"">)</mo><mo>+</mo><mn>100</mn><mo>=</mo><mn>100</mn><mo stretchy=""false"">(</mo><mn>1.005</mn><mo stretchy=""false"">)</mo><mo>+</mo><mn>100</mn></mrow></math>",22756,218,0.08
318,ueb.brls,925,⠐⠣⠼⠁⠂⠀⠁⠐⠜⠲,"<math><mrow><mrow><mo>(</mo><mrow><mn>1</mn><mo>,</mo><mi>a</mi></mrow><mo>)</mo></mrow><mo>.</mo></mrow></math>","<math><mrow><mo stretchy=""false"">(</mo><mn>10</mn><mo>,</mo><mi>a</mi><mo stretchy=""false"">)</mo><mtext>.</mtext></mrow></math>",22615,52,0.08
319,ueb.brls,1795,⠼⠁⠚⠚⠔⠼⠁⠌⠃,<math><msup><mn>100</mn><mfrac><mn>1</mn><mn>2</mn></mfrac></msup></math>,<math><msup><mn>100</mn><mfrac><mn>1</mn><mn>2</mn></mfrac></msup></math>,22614,38,0.08
320,ueb.brls,2135,⠠⠭⠍⠔⠀⠐⠶⠀⠐⠤⠼⠑⠂,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext>Xmin</mtext><mo>=</mo><mo>−</mo><mn>5</mn><mtext>,</mtext></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi>X</mi><msup><mi>m</mi><mo>′</mo></msup><mo>=</mo><mo>−</mo><mn>5</mn><mtext>,</mtext></mrow></math>",22620,73,0.08
321,ueb.brls,1302,⠼⠉⠃⠔⠣⠐⠤⠼⠃⠌⠑⠜,<math><msup><mn>32</mn><mrow><mo>−</mo><mfrac><mn>2</mn><mn>5</mn></mfrac></mrow></msup></math>,<math><msup><mn>32</mn><mrow><mo>−</mo><mfrac><mn>3</mn><mn>5</mn></mfrac></mrow></msup></math>,22620,49,0.08
322,ueb.brls,782,⠼⠙⠃⠢⠼⠛⠐⠌⠼⠑⠢⠼⠛,<math><mrow><msub><mn>42</mn><mn>7</mn></msub><mo>÷</mo><msub><mn>5</mn><mn>7</mn></msub></mrow></math>,"<math><mfrac><mrow><mn>42</mn><msup><mi>g</mi><mi mathvariant=""italic"">n</mi></msup></mrow><mrow><mn>5</mn><msup><mi>g</mi><mi mathvariant=""italic"">n</mi></msup></mrow></mfrac></math>",22622,81,0.08
323,ueb.brls,1877,⠠⠨⠎,<math><mrow><mo>∑</mo><mrow/></mrow></math>,<mi>Σ</mi>,22602,8,0.08
324,ueb.brls,1454,⠐⠣⠼⠃⠭⠔⠼⠃⠐⠖⠼⠉⠭⠐⠤⠼⠋⠐⠜⠐⠖⠐⠣⠼⠉⠭⠔⠼⠃⠐⠤⠼⠙⠭⠐⠖⠼⠊⠐⠜,<math><mrow><mo>(</mo><mn>2</mn><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>3</mn><mi>x</mi><mo>−</mo><mn>6</mn><mo>)</mo><mo>+</mo><mo>(</mo><mn>3</mn><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><mn>4</mn><mi>x</mi><mo>+</mo><mn>9</mn><mo>)</mo></mrow></math>,"<math><mrow><mo stretchy=""false"">(</mo><mn>2</mn><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>3</mn><mi>x</mi><mo>−</mo><mn>6</mn><mo stretchy=""false"">)</mo><mo>+</mo><mo stretchy=""false"">(</mo><mn>3</mn><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><mn>4</mn><mi>x</mi><mo>+</mo><mn>9</mn><mo stretchy=""false"">)</mo></mrow></math>",22676,155,0.08
325,ueb.brls,2141,⠰⠏,<math><mi>p</mi></math>,<math><mi>p</mi></math>,22600,11,0.08
326,ueb.brls,1770,⠰⠰⠰⠽⠀⠐⠶⠀⠉⠕⠎⠔⠣⠐⠤⠼⠁⠜⠐⠣⠭⠐⠜⠬⠽⠀⠐⠶⠀⠎⠊⠝⠔⠣⠐⠤⠼⠁⠜⠐⠣⠭⠐⠜⠬⠽⠀⠐⠶⠀⠞⠁⠝⠔⠣⠐⠤⠼⠁⠜⠐⠣⠭⠐⠜⠰⠄,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>y</mi><mo>=</mo><msup><mi>cos</mi><mrow data-mjx-texclass=""ORD""><mo>−</mo><mn>1</mn></mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mtext> </mtext><mtext> </mtext><mtext> </mtext><mtext> </mtext><mtext> </mtext><mtext> </mtext><mtext> </mtext><mtext> </mtext><mi>y</mi><mo>=</mo><msup><mi>sin</mi><mrow data-mjx-texclass=""ORD""><mo>−</mo><mn>1</mn></mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mtext> </mtext><mtext> </mtext><mtext> </mtext><mtext> </mtext><mtext> </mtext><mtext> </mtext><mi>y</mi><mo>=</mo><msup><mi>tan</mi><mrow data-mjx-texclass=""ORD""><mo>−</mo><mn>1</mn></mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>y</mi><mo>=</mo><msup><mi>cos</mi><mrow data-mjx-texclass=""ORD""><mo>−</mo><mn>1</mn></mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>,</mo><mi>y</mi><mo>=</mo><msup><mi>sin</mi><mrow data-mjx-texclass=""ORD""><mo>−</mo><mn>1</mn></mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>,</mo><mi>y</mi><mo>=</mo><msup><mi>tan</mi><mrow data-mjx-texclass=""ORD""><mo>−</mo><mn>1</mn></mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></math>",22724,294,0.08
327,ueb.brls,317,⠃⠰⠔⠼⠁⠌⠃,<math><msup><mi>b</mi><mfrac><mn>1</mn><mn>2</mn></mfrac></msup></math>,<math><msup><mi>b</mi><mfrac><mn>1</mn><mn>2</mn></mfrac></msup></math>,22610,35,0.08
328,ueb.brls,1861,⠰⠰⠐⠣⠭⠔⠼⠙⠐⠜⠔⠼⠁⠌⠃,<math><msup><mrow><mo>(</mo><msup><mi>x</mi><mn>4</mn></msup><mo>)</mo></mrow><mfrac><mn>1</mn><mn>2</mn></mfrac></msup></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mrow><mo stretchy=""false"">(</mo><msup><mi>x</mi><mn>4</mn></msup><mo stretchy=""false"">)</mo></mrow><mfrac><mn>1</mn><mn>2</mn></mfrac></msup></math>",22626,87,0.08
329,ueb.brls,297,⠰⠭⠀⠐⠶⠀⠼⠉⠲,<math><mrow><mi>x</mi><mo>=</mo><mn>3</mn><mtext>.</mtext></mrow></math>,<math><mrow><mi>x</mi><mo>=</mo><mn>3.</mn></mrow></math>,22612,28,0.08
330,ueb.brls,1995,⠼⠋⠁⠲⠊,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>61.9</mn></math>",<math><mn>61.9</mn></math>,22606,15,0.08
331,ueb.brls,101,⠐⠣⠐⠤⠼⠁⠂⠀⠐⠤⠼⠋⠐⠜,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mo stretchy=""false"">(</mo><mo>−</mo><mn>1</mn><mo>,</mo><mo>−</mo><mn>6</mn><mo stretchy=""false"">)</mo></mstyle></math>","<math><mrow><mo stretchy=""false"">(</mo><mo>−</mo><mn>1</mn><mo>,</mo><mo>−</mo><mn>6</mn><mo stretchy=""false"">)</mo></mrow></math>",22623,58,0.08
332,ueb.brls,116,⠰⠰⠨⠎⠢⠭⠔⠼⠃,<math><msubsup><mi>σ</mi><mi>x</mi><mn>2</mn></msubsup></math>,<math><msub><mi>σ</mi><msup><mi>x</mi><mn>2</mn></msup></msub></math>,22614,35,0.08
