id,source_file,line_number,braille,mathml,model_response,prompt_tokens,completion_tokens,response_time_seconds
230,nemeth.brls,249,⠼⠖⠸⠲⠼⠲⠈⠴,<math><mtext>6.4%</mtext></math>,<math><mrow><mn>6</mn><mo>.</mo><mn>2</mn><mo>×</mo><mn>10</mn></mrow></math>,2384,40,0.16
231,nemeth.brls,1508,⠋⠷⠭⠾⠀⠨⠅⠀⠼⠆⠭⠘⠆⠐⠤⠲⠭⠬⠢,<math><mrow><mi>f</mi><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><mn>2</mn><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><mn>4</mn><mi>x</mi><mo>+</mo><mn>5</mn></mrow></math>,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>2</mn><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><mn>4</mn><mi>x</mi><mo>+</mo><mn>5</mn></mrow></math>",2404,96,0.16
232,nemeth.brls,1670,⠷⠢⠠⠀⠲⠾⠠,"<math><mrow><mo stretchy=""false"">(</mo><mn>5</mn><mo>,</mo><mn>4</mn><mo stretchy=""false"">)</mo><mtext>,</mtext></mrow></math>","<math><mrow><mo stretchy=""false"">(</mo><mn>3</mn><mo>,</mo><mspace width=""0.5em""></mspace><mn>4</mn><mo stretchy=""false"">)</mo><mo>,</mo></mrow></math>",2381,62,0.16
233,nemeth.brls,1754,⠷⠲⠁⠬⠢⠃⠾⠷⠲⠁⠤⠢⠃⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo stretchy=""false"">(</mo><mn>4</mn><mi>a</mi><mo>+</mo><mn>5</mn><mi>b</mi><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mn>4</mn><mi>a</mi><mo>−</mo><mn>5</mn><mi>b</mi><mo stretchy=""false"">)</mo></math>","<math><mrow><mrow><mo stretchy=""false"">(</mo><mn>4</mn><mi>a</mi><mo>+</mo><mn>5</mn><mi>b</mi><mo stretchy=""false"">)</mo></mrow><mrow><mo stretchy=""false"">(</mo><mn>4</mn><mi>a</mi><mo>−</mo><mn>5</mn><mi>b</mi><mo stretchy=""false"">)</mo></mrow></mrow></math>",2396,115,0.16
234,nemeth.brls,432,⠽⠀⠨⠅⠀⠼⠆⠷⠭⠬⠂⠾⠷⠭⠤⠂⠾,"<math><mrow><mi>y</mi><mo>=</mo><mn>2</mn><mo stretchy=""false"">(</mo><mi>x</mi><mo>+</mo><mn>1</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><mn>1</mn><mo stretchy=""false"">)</mo></mrow></math>","<math><mrow><mi>y</mi><mo>=</mo><mn>2</mn><mo stretchy=""false"">(</mo><mi>x</mi><mo>+</mo><mn>1</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><mn>1</mn><mo stretchy=""false"">)</mo></mrow></math>",2400,97,0.16
235,nemeth.brls,1490,⠼⠒⠬⠑⠘⠆⠞⠀⠨⠅⠀⠼⠶⠑⠘⠆⠞⠸⠲,<math><mrow><mn>3</mn><mo>+</mo><msup><mi>e</mi><mrow><mn>2</mn><mi>t</mi></mrow></msup><mo>=</mo><mn>7</mn><msup><mi>e</mi><mrow><mn>2</mn><mi>t</mi></mrow></msup><mo>.</mo></mrow></math>,"<math><mrow><mn>3</mn><mo>+</mo><mi>e</mi><msup><mrow><mo stretchy=""false"">.</mo></mrow><mrow><mn>2</mn><mi>t</mi></mrow></msup><mo>=</mo><mn>6</mn><mi>e</mi><msup><mrow><mo stretchy=""false"">.</mo></mrow><mrow><mn>2</mn><mi>t</mi></mrow></msup><mo>.</mo></mrow></math>",2403,124,0.16
236,nemeth.brls,634,⠹⠦⠌⠔⠼,<math><mfrac><mn>8</mn><mn>9</mn></mfrac></math>,<math><mfrac><mn>6</mn><mn>7</mn></mfrac></math>,2378,24,0.16
237,nemeth.brls,2107,⠠⠁⠎⠀⠭⠀⠫⠕⠀⠠⠿⠠⠀⠋⠷⠭⠾⠀⠫⠕⠀⠼⠴⠠⠀⠁⠝⠙⠀⠁⠎⠀⠭⠀⠫⠕⠀⠤⠠⠿⠠⠀⠋⠷⠭⠾⠀⠫⠕⠀⠼⠴⠨,"<math><mrow><mtext>As </mtext><mi>x</mi><mo stretchy=""false"">→</mo><mi>∞</mi><mo>,</mo><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo stretchy=""false"">→</mo><mn>0</mn><mo>,</mo><mtext>and as </mtext><mi>x</mi><mo stretchy=""false"">→</mo><mo>−</mo><mi>∞</mi><mo>,</mo><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo stretchy=""false"">→</mo><mn>0.</mn></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi>As</mi><mspace width=""0.5em""></mspace><mi>x</mi><mspace width=""0.5em""></mspace><mo>→</mo><mspace width=""0.5em""></mspace><mi>∞</mi><mo>,</mo><mspace width=""0.5em""></mspace><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mspace width=""0.5em""></mspace><mo>→</mo><mspace width=""0.5em""></mspace><mn>0</mn><mo>,</mo><mspace width=""0.5em""></mspace><mi>and</mi><mspace width=""0.5em""></mspace><mi>As</mi><mspace width=""0.5em""></mspace><mi>x</mi><mspace width=""0.5em""></mspace><mo>→</mo><mspace width=""0.5em""></mspace><mo>−</mo><mi>∞</mi><mo>,</mo><mspace width=""0.5em""></mspace><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mspace width=""0.5em""></mspace><mo>→</mo><mspace width=""0.5em""></mspace><mn>0</mn></mrow></math>",2460,346,0.16
238,nemeth.brls,1394,⠼⠶⠢,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>75</mn></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>60</mn></math>",2374,29,0.16
239,nemeth.brls,1781,⠼⠢⠶⠸⠦,<math><mrow><mn>57</mn><mo>?</mo></mrow></math>,<math><mn>57%</mn></math>,2378,13,0.16
240,nemeth.brls,1238,⠁⠀⠨⠅⠀⠨⠷⠤⠂⠢⠠⠀⠤⠶⠠⠀⠂⠠⠀⠨⠨⠨⠨⠾,"<math><mrow><mi>a</mi><mo>=</mo><mo>{</mo><mo>−</mo><mn>15</mn><mo>,</mo><mo>−</mo><mn>7</mn><mo>,</mo><mn>1</mn><mo>,</mo><mn>...</mn><mo>}</mo></mrow></math>","<math><mrow><mi>a</mi><mo>=</mo><mo>{</mo><mo>−</mo><mn>15</mn><mtext>,</mtext><mo>−</mo><mn>6</mn><mtext>,</mtext><mn>1</mn><mtext>,</mtext><mo>⋯</mo><mo>}</mo></mrow></math>",2410,86,0.16
241,nemeth.brls,1213,⠭⠀⠨⠅⠀⠹⠤⠃⠬⠤⠜⠃⠘⠆⠐⠤⠲⠁⠉⠻⠌⠆⠁⠼,<math><mrow><mi>x</mi><mo>=</mo><mfrac><mrow><mo>−</mo><mi>b</mi><mo>±</mo><msqrt><mrow><msup><mi>b</mi><mn>2</mn></msup><mo>−</mo><mn>4</mn><mi>a</mi><mi>c</mi></mrow></msqrt></mrow><mrow><mn>2</mn><mi>a</mi></mrow></mfrac></mrow></math>,<math><mrow><mi>x</mi><mo>=</mo><mfrac><mrow><mo>−</mo><mi>b</mi><mo>±</mo><msqrt><mrow><msup><mi>b</mi><mn>2</mn></msup><mo>−</mo><mn>4</mn><mi>a</mi><mi>c</mi></mrow></msqrt></mrow><mrow><mn>2</mn><mi>a</mi></mrow></mfrac></mrow></math>,2414,119,0.16
242,nemeth.brls,1740,⠼⠢⠆⠴⠀⠨⠅⠀⠼⠢⠆⠴⠨⠂⠸⠄⠸⠡⠭⠐⠴⠴⠆⠶⠂⠒⠸⠄,<math><mrow><mn>520</mn><mo>=</mo><mn>520&gt;</mn><mo>✓</mo></mrow></math>,"<math><mrow><mn>520</mn><mo>=</mo><mn>520.1</mn><mo>′</mo><mo>×</mo><mi>x</mi><mo stretchy=""false"">)</mo><mn>002613</mn><mo>′</mo></mrow></math>",2421,77,0.16
243,nemeth.brls,1019,⠠⠧⠀⠨⠅⠀⠹⠓⠠⠞⠌⠠⠏⠼⠿,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>V</mi><mo>=</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mrow><mi>h</mi><mi>T</mi></mrow><mi>P</mi></mfrac></mstyle><mtext> </mtext><mtext> </mtext><mtext> </mtext><mtext> </mtext></math>",<math><mrow><mi>V</mi><mo>=</mo><mfrac><mrow><mi>h</mi><mo>·</mo><mi>t</mi></mrow><mi>P</mi></mfrac></mrow></math>,2396,56,0.16
244,nemeth.brls,1414,⠋⠷⠭⠾⠀⠨⠅⠀⠼⠖⠭⠘⠆⠐⠬⠶⠭⠤⠔⠸⠲,<math><mrow><mi>f</mi><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><mn>6</mn><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>7</mn><mi>x</mi><mo>−</mo><mn>9</mn><mo>.</mo></mrow></math>,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>6</mn><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>7</mn><mi>x</mi><mo>−</mo><mn>8</mn><mtext>.</mtext></mrow></math>",2408,102,0.16
245,nemeth.brls,2077,⠁⠂⠀⠨⠅⠀⠼⠒⠒,<math><mrow><msub><mi>a</mi><mn>1</mn></msub><mo>=</mo><mn>33</mn></mrow></math>,<math><mrow><msub><mi>a</mi><mn>1</mn></msub><mo>=</mo><mn>33</mn></mrow></math>,2381,41,0.16
246,nemeth.brls,1668,⠷⠔⠠⠀⠴⠾,"<math><mrow><mo stretchy=""false"">(</mo><mn>9</mn><mo>,</mo><mn>0</mn><mo stretchy=""false"">)</mo></mrow></math>","<math><mrow><mo stretchy=""false"">(</mo><mi>U</mi><mo>.</mo><mo stretchy=""false"">.</mo><mo stretchy=""false"">)</mo></mrow></math>",2379,49,0.16
247,nemeth.brls,1265,⠰⠠⠺,<math><mi>W</mi></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>W</mi></math>",2374,28,0.16
248,nemeth.brls,524,⠠⠑⠠⠃⠠⠍⠀⠨⠅⠀⠞⠰⠹⠨⠁⠌⠆⠼⠐⠷⠹⠎⠌⠜⠝⠻⠼⠾⠀⠨⠅⠀⠷⠆⠨⠦⠖⠂⠾⠷⠹⠴⠨⠒⠌⠜⠆⠴⠻⠼⠾⠀⠨⠅⠀⠼⠴⠨⠂⠔⠆,"<math><mrow><mi>E</mi><mi>B</mi><mi>M</mi><mo>=</mo><msub><mi>t</mi><mfrac><mi>α</mi><mn>2</mn></mfrac></msub><mrow><mo>(</mo><mfrac><mi>s</mi><msqrt><mi>n</mi></msqrt></mfrac><mo>)</mo></mrow><mo>=</mo><mo stretchy=""false"">(</mo><mn>2.861</mn><mo stretchy=""false"">)</mo><mrow><mo>(</mo><mfrac><mn>0.3</mn><msqrt><mn>20</mn></msqrt></mfrac><mo>)</mo></mrow><mo>=</mo><mn>0.192</mn></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi>E</mi><mi>B</mi><mi>M</mi><mo>=</mo><mi>t</mi><mo stretchy=""false"">(</mo><mfrac><mi>a</mi><mn>2</mn></mfrac><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mfrac><mi>S</mi><msqrt><mi>n</mi></msqrt></mfrac><mo stretchy=""false"">)</mo><mo>=</mo><mo stretchy=""false"">(</mo><mn>2.576</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mfrac><mn>0.3</mn><msqrt><mn>20</mn></msqrt></mfrac><mo stretchy=""false"">)</mo><mo>=</mo><mn>0.172</mn></mrow></math>",2483,221,0.16
249,nemeth.brls,170,⠽⠀⠨⠅⠀⠼⠴⠨⠲⠭⠘⠆⠐⠤⠆⠨⠒⠀⠠,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext> </mtext><mi>y</mi><mo>=</mo><mn>0.4</mn><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><mn>2.3</mn><mtext> </mtext><mtext>,</mtext></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi>y</mi><mo>=</mo><mn>0.5</mn><mi>x</mi><msup><mrow><mo>⁡</mo></mrow><mn>2</mn></msup><mo>−</mo><mn>2.3</mn><mtext> </mtext></mrow></math>",2402,98,0.16
250,nemeth.brls,1650,⠼⠆⠡⠒⠀⠨⠅⠀⠼⠖⠸⠲,<math><mrow><mn>2</mn><mo>⋅</mo><mn>3</mn><mo>=</mo><mn>6</mn><mtext>.</mtext></mrow></math>,<math><mrow><mn>2</mn><mo>×</mo><mn>3</mn><mo>=</mo><mn>6</mn><mtext>.</mtext></mrow></math>,2389,46,0.16
251,nemeth.brls,1955,⠨⠍⠀⠨⠅⠀⠹⠂⠌⠏⠼⠀⠨⠅⠀⠹⠂⠌⠴⠨⠒⠆⠴⠼⠀⠨⠅⠀⠼⠒⠨⠂⠆⠢⠀⠈⠱⠈⠱⠀⠼⠒,<math><mrow><mi>μ</mi><mo>=</mo><mfrac><mn>1</mn><mi>p</mi></mfrac><mo>=</mo><mfrac><mn>1</mn><mn>0.320</mn></mfrac><mo>=</mo><mn>3.125</mn><mo>≈</mo><mn>3</mn></mrow></math>,<math><mrow><mi>μ</mi><mo>=</mo><mfrac><mn>1</mn><mi>p</mi></mfrac><mo>=</mo><mfrac><mn>1</mn><mn>0.320</mn></mfrac><mo>=</mo><mn>3.125</mn><mo>×</mo><msup><mn>10</mn><mn>3</mn></msup></mrow></math>,2441,106,0.16
252,nemeth.brls,1398,⠙⠊⠎⠞⠁⠝⠉⠑⠀⠨⠅⠀⠗⠁⠞⠑⠡⠞⠊⠍⠑,"<math><mrow><mtext>distance</mtext><mspace width=""0.2em""></mspace><mtext>=</mtext><mspace width=""0.2em""></mspace><mtext>rate</mtext><mo>·</mo><mtext>time</mtext></mrow></math>",<math><mrow><mi>distance</mi><mo>=</mo><mi>rate</mi><mo>×</mo><mi>time</mi></mrow></math>,2408,40,0.16
253,nemeth.brls,882,⠰⠗,<math><mi>r</mi></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>r</mi></math>",2372,27,0.16
254,nemeth.brls,515,⠁⠀⠨⠅⠀⠨⠷⠂⠨⠆⠠⠀⠂⠨⠲⠠⠀⠂⠨⠖⠠⠀⠨⠨⠨⠠⠀⠒⠨⠦⠨⠾,"<math><mrow><mi>a</mi><mo>=</mo><mo>{</mo><mn>1.2</mn><mo>,</mo><mn>1.4</mn><mo>,</mo><mn>1.6</mn><mo>,</mo><mn>...</mn><mo>,</mo><mn>3.8</mn><mo>}</mo></mrow></math>","<math><mrow><mi>a</mi><mo>=</mo><mo stretchy=""false"">{</mo><mn>1.2</mn><mo>,</mo><mn>1.4</mn><mo>,</mo><mn>1.6</mn><mo>,</mo><mo>⋯</mo><mo>,</mo><mn>3.5</mn><mo stretchy=""false"">}</mo></mrow></math>",2424,94,0.16
255,nemeth.brls,311,⠼⠒⠢⠨⠏⠬⠂⠶⠨⠏,<math><mrow><mn>35</mn><mi>π</mi><mo>+</mo><mn>17</mn><mi>π</mi></mrow></math>,<math><mrow><mn>35</mn><mi>π</mi><mo>+</mo><mn>16</mn><mi>π</mi></mrow></math>,2387,43,0.16
256,nemeth.brls,1767,⠷⠴⠠⠀⠤⠤⠴⠨⠖⠾⠠,"<math><mrow><mo stretchy=""false"">(</mo><mn>0</mn><mo>,</mo><mn>–0.6</mn><mo stretchy=""false"">)</mo><mo>,</mo></mrow></math>","<math><mrow><mo stretchy=""false"">[</mo><mn>0</mn><mo>,</mo><mo>…</mo><mo stretchy=""false"">)</mo><mo>,</mo></mrow></math>",2389,51,0.16
257,nemeth.brls,1423,⠨⠠⠛⠷⠹⠂⠌⠆⠼⠾⠀⠨⠅⠀⠜⠨⠏⠻⠐⠅⠍⠊⠸⠌⠨⠂,<math><mrow><mi>Γ</mi><mo>(</mo><mfrac><mn>1</mn><mn>2</mn></mfrac><mo>)</mo><mo>=</mo><msqrt><mi>π</mi></msqrt><mi>&lt;mi/&gt;</mi></mrow></math>,"<math><mrow><mi>Γ</mi><mo stretchy=""false"">(</mo><mfrac><mn>1</mn><mn>2</mn></mfrac><mo stretchy=""false"">)</mo><mo>=</mo><msqrt><mi>π</mi></msqrt><mo>⁢</mo><mi>ln</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mo stretchy=""false"">)</mo></mrow></math>",2418,118,0.16
258,nemeth.brls,1042,⠰⠞,<math><mi>t</mi></math>,<math><mi>t</mi></math>,2372,11,0.16
259,nemeth.brls,373,⠙⠋⠷⠙⠾⠀⠨⠅,"<math><mrow><mi>d</mi><mi>f</mi><mo stretchy=""false"">(</mo><mi>d</mi><mo stretchy=""false"">)</mo><mspace width=""2px""></mspace><mo>=</mo><mspace width=""2px""></mspace></mrow></math>","<math><mrow><mi>df</mi><mo stretchy=""false"">(</mo><mi>d</mi><mo stretchy=""false"">)</mo><mo>=</mo></mrow></math>",2383,46,0.16
260,nemeth.brls,969,⠠⠭⠱⠆,"<math><msub><mover accent=""true""><mi>X</mi><mo>¯</mo></mover><mn>2</mn></msub></math>","<math><mover accent=""true""><mi>x</mi><mo>¯</mo></mover><mo>=</mo><mn>2</mn></math>",2376,37,0.16
261,nemeth.brls,538,⠰⠑,<math><mi>e</mi></math>,<math><mi>e</mi></math>,2372,11,0.16
262,nemeth.brls,1208,⠤⠼⠒,<math><mrow><mo>−</mo><mn>3</mn></mrow></math>,<math><mn>−3</mn></math>,2373,13,0.16
263,nemeth.brls,1174,⠠⠁⠠⠃⠠⠉⠠⠙,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>A</mi><mi>B</mi><mi>C</mi><mi>D</mi></math>",<math><mrow><mi>a</mi><mi>b</mi><mi>c</mi><mi>d</mi></mrow></math>,2384,32,0.16
264,nemeth.brls,1367,⠷⠴⠠⠀⠢⠾,"<math><mrow><mo>(</mo><mrow><mn>0</mn><mo>,</mo><mn>5</mn></mrow><mo>)</mo></mrow></math>","<math><mrow><mo stretchy=""false"">(</mo><mn>0</mn><mtext>,</mtext><mspace width=""0.5em""></mspace><mn>5</mn><mo stretchy=""false"">)</mo></mrow></math>",2379,60,0.16
265,nemeth.brls,1113,⠠⠋⠀⠨⠅⠀⠹⠠⠍⠠⠎⠰⠃⠑⠞⠺⠑⠑⠝⠐⠌⠠⠍⠠⠎⠰⠺⠊⠞⠓⠊⠝⠐⠼⠀⠨⠅⠀⠹⠝⠎⠰⠭⠱⠐⠘⠆⠐⠌⠎⠘⠆⠐⠰⠏⠕⠕⠇⠑⠙⠐⠼⠀⠨⠅⠀⠹⠷⠢⠾⠷⠴⠨⠲⠂⠒⠾⠌⠂⠢⠨⠲⠒⠒⠼⠀⠨⠅⠀⠼⠴⠨⠂⠒⠲⠸⠲,"<math><mrow><mi>F</mi><mo>=</mo><mfrac><mrow><mi>M</mi><msub><mi>S</mi><mtext>between</mtext></msub></mrow><mrow><mi>M</mi><msub><mi>S</mi><mtext>within</mtext></msub></mrow></mfrac><mo>=</mo><mfrac><mrow><mi>n</mi><msub><mi>s</mi><mover accent=""true""><mi>x</mi><mo>¯</mo></mover></msub><msup><mrow/><mn>2</mn></msup></mrow><mrow><msup><mi>s</mi><mn>2</mn></msup><msub><mrow/><mrow><mi>p</mi><mi>o</mi><mi>o</mi><mi>l</mi><mi>e</mi><mi>d</mi></mrow></msub></mrow></mfrac><mo>=</mo><mfrac><mrow><mo stretchy=""false"">(</mo><mn>5</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mn>0.413</mn><mo stretchy=""false"">)</mo></mrow><mn>15.433</mn></mfrac><mo>=</mo><mn>0.134</mn><mtext>.</mtext></mrow></math>","<math><mrow><mi>f</mi><mo>=</mo><mfrac><mrow><mi>M</mi><mi>S</mi><mi mathvariant=""italic"">between</mi></mrow><mrow><mi>M</mi><mi>S</mi><mi mathvariant=""italic"">within</mi></mrow></mfrac><mo>=</mo><mfrac><msup><mrow><mo stretchy=""false"">(</mo><mi>n</mi><mi>S</mi><mo stretchy=""false"">)</mo></mrow><mn>2</mn></msup><mrow><msup><mi>S</mi><mn>2</mn></msup><mi mathvariant=""italic"">pooled</mi></mrow></mfrac><mo>=</mo><mfrac><mrow><mo stretchy=""false"">(</mo><mn>5</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mn>0.013</mn><mo stretchy=""false"">)</mo></mrow><mn>13.023</mn></mfrac><mo>=</mo><mn>0.0132</mn><mtext>.</mtext></mrow></math>",2549,273,0.16
266,nemeth.brls,1471,⠼⠖⠜⠢⠻,<math><mrow><mn>6</mn><msqrt><mn>5</mn></msqrt></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msqrt><mn>6</mn><mrow><mo>[</mo><mn>5</mn><mo>]</mo></mrow></msqrt></math>",2378,56,0.16
267,nemeth.brls,1663,⠼⠴⠨⠐⠂⠢⠣⠱⠻,"<math><mrow><mo rspace=""0"">0.</mo><mover accent=""true""><mn>15</mn><mo stretchy=""true"">¯</mo></mover></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mn>0.15</mn><mo fence=""true"" stretchy=""true"">[</mo><mo fence=""true"" stretchy=""true"">]</mo></mstyle></math>",2386,73,0.16
268,nemeth.brls,2008,⠠⠁⠀⠨⠅⠀⠹⠓⠌⠆⠼⠷⠃⠬⠉⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>A</mi><mo>=</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mi>h</mi><mn>2</mn></mfrac></mstyle><mo stretchy=""false"">(</mo><mi>b</mi><mo>+</mo><mi>c</mi><mo stretchy=""false"">)</mo></math>","<math><mrow><mi>A</mi><mo>=</mo><mfrac><mi>h</mi><mn>2</mn></mfrac><mo stretchy=""false"">(</mo><mi>b</mi><mo>+</mo><mi>c</mi><mo stretchy=""false"">)</mo></mrow></math>",2398,73,0.16
269,nemeth.brls,933,⠼⠔⠠⠆⠢⠦⠠⠂⠒⠶⠠⠔⠴⠲⠠⠴⠖⠂,"<math><mrow><mn>9</mn><mo>,</mo><mn>258</mn><mo>,</mo><mn>137</mn><mo>,</mo><mn>904</mn><mo>,</mo><mn>061</mn></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>4,256.13742.461</mn></math>",2403,42,0.16
270,nemeth.brls,442,⠝⠀⠨⠅⠀⠼⠢⠆⠸⠲,<math><mrow><mi>n</mi><mo>=</mo><mn>52</mn><mtext>.</mtext></mrow></math>,<math><mrow><mi>n</mi><mo>=</mo><mn>42</mn><mtext>.</mtext></mrow></math>,2386,35,0.16
271,nemeth.brls,1135,⠼⠆⠨⠏⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2</mn><mi>π</mi><mtext>.</mtext></math>",<math><mrow><mn>2</mn><mi>π</mi><mtext>.</mtext></mrow></math>,2380,30,0.16
272,nemeth.brls,2061,⠷⠢⠨⠢⠠⠀⠲⠦⠦⠾⠸⠲,"<math><mrow><mrow><mo>(</mo><mrow><mn>5.5</mn><mo>,</mo><mn>488</mn></mrow><mo>)</mo></mrow><mo>.</mo></mrow></math>","<math><mrow><mo stretchy=""false"">(</mo><mn>5.5</mn><mo>,</mo><mspace width=""0.5em""></mspace><mn>4.00</mn><mo stretchy=""false"">)</mo><mtext>.</mtext></mrow></math>",2391,69,0.16
273,nemeth.brls,1828,⠤⠭,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mo>−</mo><mi>x</mi></mstyle></math>",<math><mrow><mo>−</mo><mi>x</mi></mrow></math>,2372,23,0.16
274,nemeth.brls,848,⠋⠷⠂⠾,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mn>1</mn><mo stretchy=""false"">)</mo></mrow></math>","<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mn>1</mn><mo stretchy=""false"">)</mo></mrow></math>",2376,41,0.16
275,nemeth.brls,1858,⠠⠁⠭⠬⠠⠃⠽⠀⠨⠅⠀⠠⠉⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>A</mi><mi>x</mi><mo>+</mo><mi>B</mi><mi>y</mi><mo>=</mo><mi>C</mi><mtext>.</mtext></math>",<math><mrow><mi>A</mi><mi>x</mi><mo>+</mo><mi>B</mi><mi>y</mi><mo>=</mo><mi>C</mi><mtext>.</mtext></mrow></math>,2396,53,0.16
276,nemeth.brls,1783,⠁⠀⠨⠅⠀⠨⠷⠤⠹⠂⠌⠆⠼⠠⠀⠤⠹⠢⠌⠲⠼⠠⠀⠤⠆⠠⠀⠨⠨⠨⠨⠾,"<math><mrow><mi>a</mi><mo>=</mo><mrow><mo>{</mo><mrow><mo>−</mo><mfrac><mn>1</mn><mn>2</mn></mfrac><mo>,</mo><mo>−</mo><mfrac><mn>5</mn><mn>4</mn></mfrac><mo>,</mo><mo>−</mo><mn>2</mn><mo>,</mo><mn>...</mn></mrow><mo>}</mo></mrow></mrow></math>","<math><mrow><mi>a</mi><mo>=</mo><mo stretchy=""false"">{</mo><mo>−</mo><mfrac><mn>1</mn><mn>2</mn></mfrac><mo separator=""true"">,</mo><mo>−</mo><mfrac><mn>5</mn><mn>4</mn></mfrac><mo separator=""true"">,</mo><mo>−</mo><mn>2</mn><mo stretchy=""false"">}</mo></mrow></math>",2426,116,0.16
277,nemeth.brls,1223,⠠⠁⠠⠙⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>A</mi><mi>D</mi><mtext>.</mtext></math>",<math><mrow><mi>ad</mi><mtext>.</mtext></mrow></math>,2380,24,0.16
278,nemeth.brls,1334,⠨⠁,<math><mi>α</mi></math>,<math><mi>α</mi></math>,2372,12,0.16
279,nemeth.brls,1834,⠨⠃,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>β</mi></math>",<math><mi>β</mi></math>,2372,12,0.16
280,nemeth.brls,1969,⠹⠲⠌⠖⠼,<math><mfrac><mn>4</mn><mn>6</mn></mfrac></math>,<math><mfrac><mn>4</mn><mn>6</mn></mfrac></math>,2378,24,0.16
281,nemeth.brls,680,⠛⠷⠭⠾⠀⠨⠅⠀⠷⠹⠂⠌⠢⠼⠾⠘⠭⠸⠲,<math><mrow><mi>g</mi><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><msup><mrow><mo>(</mo><mfrac><mn>1</mn><mn>5</mn></mfrac><mo>)</mo></mrow><mi>x</mi></msup><mo>.</mo></mrow></math>,"<math><mrow><mi>g</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><msup><mrow><mo stretchy=""false"">(</mo><mfrac><mn>1</mn><mn>5</mn></mfrac><mo stretchy=""false"">)</mo></mrow><mi>x</mi></msup><mo>.</mo></mrow></math>",2404,103,0.16
